model,dataset,horizon,mode,well,expected,status,raw_status,summary_status,in_forecasting_summary_csv,file_path,reason,n_train,n_test,n_cv_folds,has_test_predictions,has_test_targets,cv_fold_count,mae,rmse,r2,r2_prod,mase
tcn,spe_berg,90,per_well,well_46,True,ok,ok,ok,True,/app/results/tcn/spe_berg_h90_per_well_well_46.json,,1150.0,310.0,3.0,True,True,3.0,0.6206469326356833,0.872903829907606,-1.0450021896035935,-1.0450021896035935,0.8013472468113227
timesfm,spe_berg,90,per_well,well_46,True,ok,ok,ok,True,/app/results/timesfm/spe_berg_h90_per_well_well_46.json,,1150.0,310.0,3.0,True,True,3.0,0.28230563806590214,0.6541983952535202,-0.14862939983688883,-0.14862939983688883,0.7209576379306408
tirex,spe_berg,90,per_well,well_46,True,ok,ok,ok,True,/app/results/tirex/spe_berg_h90_per_well_well_46.json,,1150.0,310.0,3.0,True,True,3.0,0.2714123822930252,0.647375231603828,-0.12479438058734016,-0.12479438058734016,0.6931382291324563
chronos,spe_berg,90,per_well,well_47,True,ok,ok,ok,True,/app/results/chronos/spe_berg_h90_per_well_well_47.json,,665.0,189.0,3.0,True,True,3.0,6.519696216547156,11.255145532899634,-0.4874098754868996,-0.4874098754868996,11.937691490038006
deeponet,spe_berg,90,per_well,well_47,True,ok,ok,ok,True,/app/results/deeponet/spe_berg_h90_per_well_well_47.json,,665.0,189.0,3.0,True,True,3.0,6.734946251952739,11.41611564451661,-0.5302597304257424,-0.5302597304257424,5.75902686640518
lstm,spe_berg,90,per_well,well_47,True,ok,ok,ok,True,/app/results/lstm/spe_berg_h90_per_well_well_47.json,,665.0,189.0,3.0,True,True,3.0,6.69981716788565,11.390970309728168,-0.5235260011447691,-0.5235260011447691,5.728988120531608
patchtst,spe_berg,90,per_well,well_47,True,ok,ok,ok,True,/app/results/patchtst/spe_berg_h90_per_well_well_47.json,,665.0,189.0,3.0,True,True,3.0,6.585910252207942,11.627645167065443,-0.5874935563872585,-0.5874935563872585,5.631586751149177
tcn,spe_berg,90,per_well,well_47,True,ok,ok,ok,True,/app/results/tcn/spe_berg_h90_per_well_well_47.json,,665.0,189.0,3.0,True,True,3.0,6.701083831237668,11.392109804440672,-0.5238308279695707,-0.5238308279695707,5.730071239535392
timesfm,spe_berg,90,per_well,well_47,True,ok,ok,ok,True,/app/results/timesfm/spe_berg_h90_per_well_well_47.json,,665.0,189.0,3.0,True,True,3.0,6.4516352639671,10.972505632985474,-0.4136440046466505,-0.4136440046466505,11.813070552584403
tirex,spe_berg,90,per_well,well_47,True,ok,ok,ok,True,/app/results/tirex/spe_berg_h90_per_well_well_47.json,,665.0,189.0,3.0,True,True,3.0,6.562560712572391,11.243071314080996,-0.4842202802706612,-0.4842202802706612,12.016177221953933
chronos,spe_berg,90,per_well,well_48,True,ok,ok,ok,True,/app/results/chronos/spe_berg_h90_per_well_well_48.json,,665.0,189.0,3.0,True,True,3.0,7.2693649223092764,12.097346838901188,-0.6341710421841436,-0.6341710421841436,12.488996012694358
deeponet,spe_berg,90,per_well,well_48,True,ok,ok,ok,True,/app/results/deeponet/spe_berg_h90_per_well_well_48.json,,665.0,189.0,3.0,True,True,3.0,7.200387299446272,11.880911263967144,-0.5762196969452917,-0.5762196969452917,5.176185723897829
lstm,spe_berg,90,per_well,well_48,True,ok,ok,ok,True,/app/results/lstm/spe_berg_h90_per_well_well_48.json,,665.0,189.0,3.0,True,True,3.0,7.176726136391195,11.845315802844672,-0.566789070300934,-0.566789070300934,5.159176281304939
patchtst,spe_berg,90,per_well,well_48,True,ok,ok,ok,True,/app/results/patchtst/spe_berg_h90_per_well_well_48.json,,665.0,189.0,3.0,True,True,3.0,6.971745924161926,11.277542487013857,-0.42018914766358084,-0.42018914766358084,5.011820923308531
tcn,spe_berg,90,per_well,well_48,True,ok,ok,ok,True,/app/results/tcn/spe_berg_h90_per_well_well_48.json,,665.0,189.0,3.0,True,True,3.0,7.1794807609497,11.850439956035244,-0.5681449148998372,-0.5681449148998372,5.1611565148287
timesfm,spe_berg,90,per_well,well_48,True,ok,ok,ok,True,/app/results/timesfm/spe_berg_h90_per_well_well_48.json,,665.0,189.0,3.0,True,True,3.0,6.867768989839777,11.166140082504917,-0.39226975738915293,-0.39226975738915293,11.799041655893056
tirex,spe_berg,90,per_well,well_48,True,ok,ok,ok,True,/app/results/tirex/spe_berg_h90_per_well_well_48.json,,665.0,189.0,3.0,True,True,3.0,7.237041884296295,11.768867663902698,-0.5466306220365107,-0.5466306220365107,12.433464023699912
chronos,spe_berg,90,per_well,well_49,True,ok,ok,ok,True,/app/results/chronos/spe_berg_h90_per_well_well_49.json,,170.0,65.0,0.0,True,True,0.0,0.5710406728687449,2.379639384752927,-0.04448789604684111,-0.04448789604684111,0.2643309971332189
deeponet,spe_berg,90,per_well,well_49,True,ok,ok,ok,True,/app/results/deeponet/spe_berg_h90_per_well_well_49.json,,170.0,65.0,0.0,True,True,0.0,1.0321324035856458,2.4767257115034194,-0.1314540998925955,-0.1314540998925955,0.11361022344343502
lstm,spe_berg,90,per_well,well_49,True,ok,ok,ok,True,/app/results/lstm/spe_berg_h90_per_well_well_49.json,,170.0,65.0,0.0,True,True,0.0,0.897910325893989,2.375344468972324,-0.04072098958910941,-0.04072098958910941,0.09883595593219717
patchtst,spe_berg,90,per_well,well_49,True,ok,ok,ok,True,/app/results/patchtst/spe_berg_h90_per_well_well_49.json,,170.0,65.0,0.0,True,True,0.0,0.9761205493283068,2.524587025524533,-0.17560603525286966,-0.17560603525286966,0.10744481360304009
tcn,spe_berg,90,per_well,well_49,True,ok,ok,ok,True,/app/results/tcn/spe_berg_h90_per_well_well_49.json,,170.0,65.0,0.0,True,True,0.0,0.8610126595008067,2.352394625727062,-0.020707890754905867,-0.020707890754905867,0.09477450789616242
timesfm,spe_berg,90,per_well,well_49,True,ok,ok,ok,True,/app/results/timesfm/spe_berg_h90_per_well_well_49.json,,170.0,65.0,0.0,True,True,0.0,0.602656125064589,2.4021587068962806,-0.06435011033891769,-0.06435011033891769,0.2789655834259293
tirex,spe_berg,90,per_well,well_49,True,ok,ok,ok,True,/app/results/tirex/spe_berg_h90_per_well_well_49.json,,170.0,65.0,0.0,True,True,0.0,0.5607680776995472,2.373758769602315,-0.039331953529282204,-0.039331953529282204,0.2595758799353865
chronos,spe_berg,90,per_well,well_5,True,ok,ok,ok,True,/app/results/chronos/spe_berg_h90_per_well_well_5.json,,702.0,199.0,3.0,True,True,3.0,1.651300279226202,4.27049659302947,-0.3219895682262057,-0.3219895682262057,1.0337947194005452
deeponet,spe_berg,90,per_well,well_5,True,ok,ok,ok,True,/app/results/deeponet/spe_berg_h90_per_well_well_5.json,,702.0,199.0,3.0,True,True,3.0,1.479029261899487,4.056087267341628,-0.19257540754553415,-0.19257540754553415,0.2842363544172457
lstm,spe_berg,90,per_well,well_5,True,ok,ok,ok,True,/app/results/lstm/spe_berg_h90_per_well_well_5.json,,702.0,199.0,3.0,True,True,3.0,1.3823496516359246,3.9590164821302167,-0.1361767249227257,-0.1361767249227257,0.2656566949908303
patchtst,spe_berg,90,per_well,well_5,True,ok,ok,ok,True,/app/results/patchtst/spe_berg_h90_per_well_well_5.json,,702.0,199.0,3.0,True,True,3.0,3.3259463911346723,4.2440630472398935,-0.305674500394546,-0.305674500394546,0.6391725313055768
tcn,spe_berg,90,per_well,well_5,True,ok,ok,ok,True,/app/results/tcn/spe_berg_h90_per_well_well_5.json,,702.0,199.0,3.0,True,True,3.0,1.3805585767089954,3.9538275823538473,-0.13320040810454725,-0.13320040810454725,0.2653124904366454
timesfm,spe_berg,90,per_well,well_5,True,ok,ok,ok,True,/app/results/timesfm/spe_berg_h90_per_well_well_5.json,,702.0,199.0,3.0,True,True,3.0,3.0271122301443536,5.539190349747297,-1.22414884513756,-1.22414884513756,1.8951202745647697
tirex,spe_berg,90,per_well,well_5,True,ok,ok,ok,True,/app/results/tirex/spe_berg_h90_per_well_well_5.json,,702.0,199.0,3.0,True,True,3.0,2.0369219429728576,4.069966835705681,-0.20075114503699165,-0.20075114503699165,1.275212736876176
chronos,spe_berg,90,per_well,well_50,True,ok,ok,ok,True,/app/results/chronos/spe_berg_h90_per_well_well_50.json,,173.0,66.0,0.0,True,True,0.0,0.6478072431854126,2.8284966801431204,-0.03892709634941771,-0.03892709634941771,0.30848307004210607
deeponet,spe_berg,90,per_well,well_50,True,ok,ok,ok,True,/app/results/deeponet/spe_berg_h90_per_well_well_50.json,,173.0,66.0,0.0,True,True,0.0,1.0309680511453738,2.836934900644046,-0.045135180505820216,-0.045135180505820216,0.1224997826132189
lstm,spe_berg,90,per_well,well_50,True,ok,ok,ok,True,/app/results/lstm/spe_berg_h90_per_well_well_50.json,,173.0,66.0,0.0,True,True,0.0,0.9275077749081332,2.83978266792577,-0.04723448536085839,-0.04723448536085839,0.11020661665712038
patchtst,spe_berg,90,per_well,well_50,True,ok,ok,ok,True,/app/results/patchtst/spe_berg_h90_per_well_well_50.json,,173.0,66.0,0.0,True,True,0.0,2.7624781219044117,5.064001772620314,-2.3301318177724566,-2.3301318177724566,0.32823807588519194
tcn,spe_berg,90,per_well,well_50,True,ok,ok,ok,True,/app/results/tcn/spe_berg_h90_per_well_well_50.json,,173.0,66.0,0.0,True,True,0.0,0.9012893470549824,2.817879735463337,-0.03114237434995859,-0.03114237434995859,0.10709133902179194
timesfm,spe_berg,90,per_well,well_50,True,ok,ok,ok,True,/app/results/timesfm/spe_berg_h90_per_well_well_50.json,,173.0,66.0,0.0,True,True,0.0,0.7321439661060519,2.8602442642593653,-0.062380213145566854,-0.062380213145566854,0.34864386089081684
tirex,spe_berg,90,per_well,well_50,True,ok,ok,ok,True,/app/results/tirex/spe_berg_h90_per_well_well_50.json,,173.0,66.0,0.0,True,True,0.0,0.6600231831723994,2.822849405396621,-0.034782668838757136,-0.034782668838757136,0.31430024901050674
chronos,spe_berg,90,per_well,well_51,True,ok,ok,ok,True,/app/results/chronos/spe_berg_h90_per_well_well_51.json,,167.0,65.0,0.0,True,True,0.0,0.2296772916985771,0.6030173446786595,-0.7710893248326336,-0.7710893248326336,2.7911668996724948
deeponet,spe_berg,90,per_well,well_51,True,ok,ok,ok,True,/app/results/deeponet/spe_berg_h90_per_well_well_51.json,,167.0,65.0,0.0,True,True,0.0,0.7234507709894424,0.9191263934488934,-3.1146351534425563,-3.1146351534425563,3.926802353319302
lstm,spe_berg,90,per_well,well_51,True,ok,ok,ok,True,/app/results/lstm/spe_berg_h90_per_well_well_51.json,,167.0,65.0,0.0,True,True,0.0,0.14601749231672695,0.48560646496704346,-0.14854965916006568,-0.14854965916006568,0.7925650997246281
patchtst,spe_berg,90,per_well,well_51,True,ok,ok,ok,True,/app/results/patchtst/spe_berg_h90_per_well_well_51.json,,167.0,65.0,0.0,True,True,0.0,0.7999032919936709,1.014739356045236,-4.015218588024364,-4.015218588024364,4.341777292092267
tcn,spe_berg,90,per_well,well_51,True,ok,ok,ok,True,/app/results/tcn/spe_berg_h90_per_well_well_51.json,,167.0,65.0,0.0,True,True,0.0,7.579611378266261,10.019871944598615,-487.99587977011515,-487.99587977011515,41.14120406107918
timesfm,spe_berg,90,per_well,well_51,True,ok,ok,ok,True,/app/results/timesfm/spe_berg_h90_per_well_well_51.json,,167.0,65.0,0.0,True,True,0.0,0.39918513206335215,1.0358200558714112,-4.225760342901903,-4.225760342901903,4.851120975942458
tirex,spe_berg,90,per_well,well_51,True,ok,ok,ok,True,/app/results/tirex/spe_berg_h90_per_well_well_51.json,,167.0,65.0,0.0,True,True,0.0,0.14049478081301747,0.65556059123924,-1.0931797946480577,-1.0931797946480577,1.7073711505475144
chronos,spe_berg,90,per_well,well_52,True,ok,ok,ok,True,/app/results/chronos/spe_berg_h90_per_well_well_52.json,,166.0,65.0,0.0,True,True,0.0,0.16516737942321177,0.2921368389211538,-14.955701979042441,-14.955701979042441,1.9028116032595304
deeponet,spe_berg,90,per_well,well_52,True,ok,ok,ok,True,/app/results/deeponet/spe_berg_h90_per_well_well_52.json,,166.0,65.0,0.0,True,True,0.0,0.7264568397020682,0.7865125095056859,-114.65236910873782,-114.65236910873782,3.822652722935285
lstm,spe_berg,90,per_well,well_52,True,ok,ok,ok,True,/app/results/lstm/spe_berg_h90_per_well_well_52.json,,166.0,65.0,0.0,True,True,0.0,0.14400355700753692,0.18213451281356463,-5.201942871195709,-5.201942871195709,0.7577540181643642
patchtst,spe_berg,90,per_well,well_52,True,ok,ok,ok,True,/app/results/patchtst/spe_berg_h90_per_well_well_52.json,,166.0,65.0,0.0,True,True,0.0,6.113513152955944,15.897962123088446,-47251.65120875351,-47251.65120875351,32.16961617490183
tcn,spe_berg,90,per_well,well_52,True,ok,ok,ok,True,/app/results/tcn/spe_berg_h90_per_well_well_52.json,,166.0,65.0,0.0,True,True,0.0,6.174244817424024,7.942536516858184,-11793.015796042884,-11793.015796042884,32.48918927251698
timesfm,spe_berg,90,per_well,well_52,True,ok,ok,ok,True,/app/results/timesfm/spe_berg_h90_per_well_well_52.json,,166.0,65.0,0.0,True,True,0.0,0.391439616517124,0.9567934407329485,-170.1510797619373,-170.1510797619373,4.509582018467074
tirex,spe_berg,90,per_well,well_52,True,ok,ok,ok,True,/app/results/tirex/spe_berg_h90_per_well_well_52.json,,166.0,65.0,0.0,True,True,0.0,0.08939327159498492,0.111723660313963,-1.3336384729595978,-1.3336384729595978,1.029855623055088
chronos,spe_berg,90,per_well,well_53,True,ok,ok,ok,True,/app/results/chronos/spe_berg_h90_per_well_well_53.json,,2043.0,534.0,3.0,True,True,3.0,2.501476823245546,6.601515416662699,0.1628456600901017,0.1611688532850516,2.0492259523115464
deeponet,spe_berg,90,per_well,well_53,True,ok,ok,ok,True,/app/results/deeponet/spe_berg_h90_per_well_well_53.json,,2043.0,534.0,3.0,True,True,3.0,5.944905621150708,8.149699942728692,-0.27585549234076145,-0.2754893089037016,0.9573997378629145
lstm,spe_berg,90,per_well,well_53,True,ok,ok,ok,True,/app/results/lstm/spe_berg_h90_per_well_well_53.json,,2043.0,534.0,3.0,True,True,3.0,4.497359702121304,7.410388170835586,-0.05487297185817974,-0.05658067596922267,0.7242791180009915
patchtst,spe_berg,90,per_well,well_53,True,ok,ok,ok,True,/app/results/patchtst/spe_berg_h90_per_well_well_53.json,,2043.0,534.0,3.0,True,True,3.0,4.393494811900894,8.36118824798747,-0.34293271044781237,-0.3451136666053829,0.7075521546129785
tcn,spe_berg,90,per_well,well_53,True,ok,ok,ok,True,/app/results/tcn/spe_berg_h90_per_well_well_53.json,,2043.0,534.0,3.0,True,True,3.0,4.488986195922146,7.412979045214453,-0.055610725688635565,-0.05732496770053297,0.7229306032976555
timesfm,spe_berg,90,per_well,well_53,True,ok,ok,ok,True,/app/results/timesfm/spe_berg_h90_per_well_well_53.json,,2043.0,534.0,3.0,True,True,3.0,3.7753491933283825,8.00603179127575,-0.23126878657501693,-0.231708327060822,3.092790416490523
tirex,spe_berg,90,per_well,well_53,True,ok,ok,ok,True,/app/results/tirex/spe_berg_h90_per_well_well_53.json,,2043.0,534.0,3.0,True,True,3.0,2.983993457196938,7.063607485439712,0.041545798353826546,0.039632468695345646,2.4445066918837406
chronos,spe_berg,90,per_well,well_6,True,ok,ok,ok,True,/app/results/chronos/spe_berg_h90_per_well_well_6.json,,760.0,213.0,3.0,True,True,3.0,1.0077070151758367,3.4557700608710533,-0.07037892990239647,-0.07037892990239647,0.42722315032163133
deeponet,spe_berg,90,per_well,well_6,True,ok,ok,ok,True,/app/results/deeponet/spe_berg_h90_per_well_well_6.json,,760.0,213.0,3.0,True,True,3.0,1.795402424448657,3.3631208508393,-0.013754566036611404,-0.013754566036611404,0.15839572154162088
lstm,spe_berg,90,per_well,well_6,True,ok,ok,ok,True,/app/results/lstm/spe_berg_h90_per_well_well_6.json,,760.0,213.0,3.0,True,True,3.0,1.961065217947425,3.3924404999457276,-0.03150741617437158,-0.03150741617437158,0.17301098403180934
patchtst,spe_berg,90,per_well,well_6,True,ok,ok,ok,True,/app/results/patchtst/spe_berg_h90_per_well_well_6.json,,760.0,213.0,3.0,True,True,3.0,4.588873024986756,10.63763332676436,-9.142334012446366,-9.142334012446366,0.40484397478680334
